date,sales,profit,region,state,category,type,caffeination
3/1/2011,84,40,South,OK,Coffee,Decaf Irish Cream,Decaf
3/1/2011,228,110,South,OK,Espresso,Caffe Latte,Regular
3/1/2011,56,22,South,OK,Espresso,Caffe Mocha,Regular
3/1/2011,224,101,South,OK,Espresso,Decaf Espresso,Decaf
3/1/2011,143,46,South,TX,Herbal Tea,Chamomile,Decaf
3/1/2011,129,52,South,TX,Herbal Tea,Lemon,Decaf
3/1/2011,498,246,South,TX,Coffee,Columbian,Regular
3/1/2011,206,104,South,TX,Coffee,Decaf Irish Cream,Decaf
3/1/2011,192,80,South,TX,Espresso,Caffe Latte,Regular
3/1/2011,227,135,South,TX,Espresso,Caffe Mocha,Regular
3/1/2011,211,125,South,TX,Espresso,Decaf Espresso,Decaf
3/1/2011,114,42,West,UT,Herbal Tea,Chamomile,Decaf
3/1/2011,127,39,West,UT,Herbal Tea,Lemon,Decaf
3/1/2011,113,47,West,UT,Herbal Tea,Mint,Decaf
3/1/2011,114,10,West,UT,Tea,Darjeeling,Regular
3/1/2011,91,15,West,UT,Tea,Earl Grey,Regular
3/1/2011,80,6,West,UT,Tea,Green Tea,Regular
3/1/2011,117,50,West,UT,Espresso,Caffe Mocha,Regular
3/1/2011,129,70,West,UT,Espresso,Decaf Espresso,Decaf
3/1/2011,174,67,West,UT,Coffee,Amaretto,Regular
3/1/2011,132,39,West,UT,Coffee,Columbian,Regular
3/1/2011,201,56,West,UT,Coffee,Decaf Irish Cream,Decaf
3/1/2011,126,67,West,UT,Espresso,Caffe Latte,Regular
3/1/2011,249,150,West,CA,Herbal Tea,Chamomile,Decaf
3/1/2011,498,245,West,CA,Herbal Tea,Lemon,Decaf
3/1/2011,206,102,West,CA,Herbal Tea,Mint,Decaf
3/1/2011,227,135,West,CA,Tea,Darjeeling,Regular
3/1/2011,211,125,West,CA,Tea,Earl Grey,Regular
3/1/2011,192,80,West,CA,Tea,Green Tea,Regular
3/1/2011,318,40,West,CA,Espresso,Caffe Mocha,Regular
3/1/2011,604,313,West,CA,Espresso,Decaf Espresso,Decaf
3/1/2011,133,61,West,CA,Coffee,Amaretto,Regular
3/1/2011,719,384,West,CA,Coffee,Columbian,Regular
3/1/2011,135,180,West,CA,Coffee,Decaf Irish Cream,Decaf
3/1/2011,509,221,West,CA,Espresso,Caffe Latte,Regular
3/1/2011,318,40,West,NV,Herbal Tea,Chamomile,Decaf
3/1/2011,391,177,West,NV,Herbal Tea,Lemon,Decaf
3/1/2011,285,151,West,NV,Herbal Tea,Mint,Decaf
3/1/2011,604,315,West,NV,Tea,Darjeeling,Regular
3/1/2011,509,220,West,NV,Tea,Earl Grey,Regular
3/1/2011,34,505,West,NV,Tea,Green Tea,Regular
3/1/2011,46,46,West,NV,Espresso,Caffe Latte,Regular
3/1/2011,48,15,West,NV,Espresso,Caffe Mocha,Regular
3/1/2011,44,15,West,NV,Espresso,Decaf Espresso,Decaf
3/1/2011,80,6,West,NV,Coffee,Columbian,Regular
3/1/2011,67,9,West,NV,Coffee,Decaf Irish Cream,Decaf
3/1/2011,98,49,West,OR,Herbal Tea,Chamomile,Decaf
3/1/2011,104,43,West,OR,Herbal Tea,Lemon,Decaf
3/1/2011,56,24,West,OR,Tea,Darjeeling,Regular
3/1/2011,224,101,West,OR,Tea,Earl Grey,Regular
3/1/2011,228,110,West,OR,Tea,Green Tea,Regular
3/1/2011,137,22,West,OR,Espresso,Caffe Latte,Regular
3/1/2011,143,47,West,OR,Espresso,Caffe Mocha,Regular
3/1/2011,346,140,West,OR,Espresso,Decaf Espresso,Decaf
3/1/2011,133,4,West,OR,Coffee,Amaretto,Regular
3/1/2011,159,36,West,OR,Coffee,Columbian,Regular
3/1/2011,129,50,West,OR,Coffee,Decaf Irish Cream,Decaf
3/1/2011,329,171,West,WA,Herbal Tea,Chamomile,Decaf
3/1/2011,87,43,West,WA,Herbal Tea,Lemon,Decaf
3/1/2011,178,92,West,WA,Tea,Darjeeling,Regular
3/1/2011,137,56,West,WA,Tea,Earl Grey,Regular
3/1/2011,160,0,West,WA,Tea,Green Tea,Regular
3/1/2011,119,52,West,WA,Espresso,Caffe Latte,Regular
3/1/2011,128,18,West,WA,Espresso,Caffe Mocha,Regular
3/1/2011,165,59,West,WA,Espresso,Decaf Espresso,Decaf
3/1/2011,160,71,West,WA,Coffee,Columbian,Regular
3/1/2011,242,24,West,WA,Coffee,Decaf Irish Cream,Decaf
4/1/2011,346,140,Central,CO,Herbal Tea,Chamomile,Decaf
4/1/2011,133,6,Central,CO,Herbal Tea,Lemon,Decaf
4/1/2011,137,43,Central,CO,Herbal Tea,Mint,Decaf
4/1/2011,129,19,Central,CO,Tea,Darjeeling,Regular
4/1/2011,147,50,Central,CO,Tea,Earl Grey,Regular
4/1/2011,113,47,Central,CO,Tea,Green Tea,Regular
4/1/2011,211,125,Central,CO,Espresso,Caffe Mocha,Regular
4/1/2011,181,71,Central,CO,Espresso,Decaf Espresso,Decaf
4/1/2011,238,142,Central,CO,Coffee,Amaretto,Regular
4/1/2011,190,93,Central,CO,Coffee,Columbian,Regular
4/1/2011,261,156,Central,CO,Coffee,Decaf Irish Cream,Decaf
4/1/2011,238,141,Central,IL,Herbal Tea,Chamomile,Decaf
4/1/2011,190,92,Central,IL,Herbal Tea,Lemon,Decaf
4/1/2011,261,157,Central,IL,Herbal Tea,Mint,Decaf
4/1/2011,211,123,Central,IL,Tea,Darjeeling,Regular
4/1/2011,181,73,Central,IL,Tea,Earl Grey,Regular
4/1/2011,626,326,Central,IL,Espresso,Caffe Mocha,Regular
4/1/2011,509,221,Central,IL,Espresso,Decaf Espresso,Decaf
4/1/2011,486,232,Central,IL,Coffee,Columbian,Regular
4/1/2011,321,172,Central,IL,Coffee,Decaf Irish Cream,Decaf
4/1/2011,626,326,Central,IA,Herbal Tea,Chamomile,Decaf
4/1/2011,321,171,Central,IA,Herbal Tea,Lemon,Decaf
4/1/2011,509,220,Central,IA,Tea,Darjeeling,Regular
4/1/2011,616,276,Central,IA,Tea,Earl Grey,Regular
4/1/2011,46,15,Central,IA,Espresso,Caffe Mocha,Regular
4/1/2011,46,47,Central,IA,Espresso,Decaf Espresso,Decaf
4/1/2011,50,16,Central,IA,Coffee,Amaretto,Regular
4/1/2011,65,4,Central,IA,Coffee,Columbian,Regular
4/1/2011,52,13,Central,IA,Coffee,Decaf Irish Cream,Decaf
4/1/2011,114,9,Central,MO,Herbal Tea,Chamomile,Decaf
4/1/2011,142,18,Central,MO,Herbal Tea,Lemon,Decaf
4/1/2011,94,16,Central,MO,Tea,Darjeeling,Regular
4/1/2011,69,13,Central,MO,Tea,Earl Grey,Regular
4/1/2011,84,3,Central,MO,Tea,Green Tea,Regular
4/1/2011,123,64,Central,MO,Espresso,Caffe Mocha,Regular
4/1/2011,119,65,Central,MO,Espresso,Decaf Espresso,Decaf
4/1/2011,190,52,Central,MO,Coffee,Columbian,Regular
4/1/2011,178,70,Central,MO,Coffee,Decaf Irish Cream,Decaf
4/1/2011,56,24,Central,OH,Herbal Tea,Chamomile,Decaf
4/1/2011,80,39,Central,OH,Herbal Tea,Lemon,Decaf
4/1/2011,237,108,Central,OH,Tea,Darjeeling,Regular
4/1/2011,285,144,Central,OH,Tea,Earl Grey,Regular
4/1/2011,346,138,Central,OH,Espresso,Caffe Mocha,Regular
4/1/2011,129,19,Central,OH,Espresso,Decaf Espresso,Decaf
4/1/2011,137,42,Central,OH,Coffee,Amaretto,Regular
4/1/2011,114,40,Central,OH,Coffee,Columbian,Regular
4/1/2011,133,4,Central,OH,Coffee,Decaf Irish Cream,Decaf
4/1/2011,142,68,Central,WI,Herbal Tea,Chamomile,Decaf
4/1/2011,129,70,Central,WI,Herbal Tea,Lemon,Decaf
4/1/2011,121,46,Central,WI,Tea,Darjeeling,Regular
4/1/2011,160,1,Central,WI,Tea,Earl Grey,Regular
4/1/2011,161,58,Central,WI,Espresso,Caffe Mocha,Regular
4/1/2011,110,47,Central,WI,Espresso,Decaf Espresso,Decaf
4/1/2011,135,24,Central,WI,Coffee,Amaretto,Regular
4/1/2011,242,25,Central,WI,Coffee,Columbian,Regular
4/1/2011,208,86,Central,WI,Coffee,Decaf Irish Cream,Decaf
4/1/2011,190,50,East,CT,Herbal Tea,Lemon,Decaf
4/1/2011,178,68,East,CT,Herbal Tea,Mint,Decaf
4/1/2011,123,64,East,CT,Tea,Darjeeling,Regular
4/1/2011,66,27,East,CT,Tea,Green Tea,Regular
4/1/2011,311,159,East,CT,Coffee,Columbian,Regular
4/1/2011,160,0,East,CT,Espresso,Caffe Mocha,Regular
4/1/2011,127,36,East,CT,Espresso,Decaf Espresso,Decaf
4/1/2011,110,46,East,FL,Herbal Tea,Chamomile,Decaf
4/1/2011,135,22,East,FL,Herbal Tea,Lemon,Decaf
4/1/2011,161,58,East,FL,Herbal Tea,Mint,Decaf
4/1/2011,91,45,East,FL,Tea,Darjeeling,Regular
4/1/2011,129,70,East,FL,Tea,Green Tea,Regular
4/1/2011,237,108,East,FL,Coffee,Columbian,Regular
4/1/2011,285,145,East,FL,Coffee,Decaf Irish Cream,Decaf
4/1/2011,242,25,East,FL,Espresso,Caffe Mocha,Regular
4/1/2011,208,86,East,FL,Espresso,Decaf Espresso,Decaf
4/1/2011,129,19,East,MA,Herbal Tea,Lemon,Decaf
4/1/2011,80,39,East,MA,Tea,Darjeeling,Regular
4/1/2011,56,24,East,MA,Tea,Green Tea,Regular
4/1/2011,553,589,East,MA,Coffee,Columbian,Regular
4/1/2011,125,18,East,MA,Espresso,Caffe Mocha,Regular
4/1/2011,346,140,East,MA,Espresso,Regular Espresso,Regular
4/1/2011,84,4,East,NH,Herbal Tea,Lemon,Decaf
4/1/2011,50,18,East,NH,Tea,Darjeeling,Regular
4/1/2011,46,47,East,NH,Tea,Green Tea,Regular
4/1/2011,129,49,East,NH,Coffee,Amaretto,Regular
4/1/2011,133,40,East,NH,Coffee,Columbian,Regular
4/1/2011,114,9,East,NH,Espresso,Caffe Mocha,Regular
4/1/2011,69,13,East,NH,Espresso,Regular Espresso,Regular
4/1/2011,211,123,East,NY,Tea,Green Tea,Regular
4/1/2011,680,367,East,NY,Herbal Tea,Lemon,Decaf
4/1/2011,201,156,East,NY,Herbal Tea,Mint,Decaf
4/1/2011,261,156,East,NY,Tea,Darjeeling,Regular
4/1/2011,238,141,East,NY,Tea,Earl Grey,Regular
4/1/2011,759,410,East,NY,Coffee,Columbian,Regular
4/1/2011,70,304,East,NY,Espresso,Caffe Mocha,Regular
4/1/2011,601,349,East,NY,Espresso,Regular Espresso,Regular
4/1/2011,127,56,South,LA,Herbal Tea,Chamomile,Decaf
4/1/2011,190,52,South,LA,Herbal Tea,Lemon,Decaf
4/1/2011,92,45,South,LA,Coffee,Columbian,Regular
4/1/2011,129,71,South,LA,Coffee,Decaf Irish Cream,Decaf
4/1/2011,160,1,South,LA,Espresso,Caffe Latte,Regular
4/1/2011,142,67,South,LA,Espresso,Caffe Mocha,Regular
4/1/2011,121,46,South,LA,Espresso,Decaf Espresso,Decaf
4/1/2011,50,18,South,NM,Herbal Tea,Chamomile,Decaf
4/1/2011,65,4,South,NM,Herbal Tea,Lemon,Decaf
4/1/2011,133,40,South,NM,Coffee,Columbian,Regular
4/1/2011,142,16,South,NM,Coffee,Decaf Irish Cream,Decaf
4/1/2011,69,13,South,NM,Espresso,Caffe Latte,Regular
4/1/2011,114,9,South,NM,Espresso,Caffe Mocha,Regular
4/1/2011,94,18,South,NM,Espresso,Decaf Espresso,Decaf
4/1/2011,135,22,South,OK,Herbal Tea,Chamomile,Decaf
4/1/2011,242,24,South,OK,Herbal Tea,Lemon,Decaf
4/1/2011,113,49,South,OK,Coffee,Columbian,Regular
4/1/2011,80,37,South,OK,Coffee,Decaf Irish Cream,Decaf
4/1/2011,285,145,South,OK,Espresso,Caffe Latte,Regular
4/1/2011,56,24,South,OK,Espresso,Caffe Mocha,Regular
4/1/2011,237,110,South,OK,Espresso,Decaf Espresso,Decaf
4/1/2011,137,42,South,TX,Herbal Tea,Chamomile,Decaf
4/1/2011,114,40,South,TX,Herbal Tea,Lemon,Decaf
4/1/2011,486,239,South,TX,Coffee,Columbian,Regular
4/1/2011,190,93,South,TX,Coffee,Decaf Irish Cream,Decaf
4/1/2011,181,71,South,TX,Espresso,Caffe Latte,Regular
4/1/2011,238,142,South,TX,Espresso,Caffe Mocha,Regular
4/1/2011,211,125,South,TX,Espresso,Decaf Espresso,Decaf
4/1/2011,129,50,West,UT,Herbal Tea,Chamomile,Decaf
4/1/2011,133,42,West,UT,Herbal Tea,Lemon,Decaf
4/1/2011,142,16,West,UT,Herbal Tea,Mint,Decaf
4/1/2011,114,9,West,UT,Tea,Darjeeling,Regular
4/1/2011,94,16,West,UT,Tea,Earl Grey,Regular
4/1/2011,69,12,West,UT,Tea,Green Tea,Regular
4/1/2011,119,64,West,UT,Espresso,Caffe Latte,Regular
4/1/2011,127,55,West,UT,Espresso,Caffe Mocha,Regular
4/1/2011,123,64,West,UT,Espresso,Decaf Espresso,Decaf
4/1/2011,178,70,West,UT,Coffee,Amaretto,Regular
4/1/2011,127,37,West,UT,Coffee,Columbian,Regular
4/1/2011,190,50,West,UT,Coffee,Decaf Irish Cream,Decaf
4/1/2011,261,157,West,CA,Herbal Tea,Chamomile,Decaf
4/1/2011,486,240,West,CA,Herbal Tea,Lemon,Decaf
4/1/2011,190,92,West,CA,Herbal Tea,Mint,Decaf
4/1/2011,238,142,West,CA,Tea,Darjeeling,Regular
4/1/2011,211,123,West,CA,Tea,Earl Grey,Regular
4/1/2011,181,71,West,CA,Tea,Green Tea,Regular
4/1/2011,509,220,West,CA,Espresso,Caffe Latte,Regular
4/1/2011,318,39,West,CA,Espresso,Caffe Mocha,Regular
4/1/2011,626,326,West,CA,Espresso,Decaf Espresso,Decaf
4/1/2011,117,113,West,CA,Coffee,Amaretto,Regular
4/1/2011,759,410,West,CA,Coffee,Columbian,Regular
4/1/2011,169,209,West,CA,Coffee,Decaf Irish Cream,Decaf
4/1/2011,318,40,West,NV,Herbal Tea,Chamomile,Decaf
4/1/2011,486,232,West,NV,Herbal Tea,Lemon,Decaf
4/1/2011,321,171,West,NV,Herbal Tea,Mint,Decaf
4/1/2011,626,325,West,NV,Tea,Darjeeling,Regular
4/1/2011,509,221,West,NV,Tea,Earl Grey,Regular
4/1/2011,28,542,West,NV,Tea,Green Tea,Regular
4/1/2011,46,47,West,NV,Espresso,Caffe Latte,Regular
4/1/2011,50,16,West,NV,Espresso,Caffe Mocha,Regular
4/1/2011,46,15,West,NV,Espresso,Decaf Espresso,Decaf
4/1/2011,84,3,West,NV,Coffee,Columbian,Regular
4/1/2011,65,6,West,NV,Coffee,Decaf Irish Cream,Decaf
4/1/2011,93,46,West,OR,Herbal Tea,Chamomile,Decaf
4/1/2011,113,47,West,OR,Herbal Tea,Lemon,Decaf
4/1/2011,56,22,West,OR,Tea,Darjeeling,Regular
4/1/2011,237,108,West,OR,Tea,Earl Grey,Regular
4/1/2011,285,145,West,OR,Tea,Green Tea,Regular
4/1/2011,129,19,West,OR,Espresso,Caffe Latte,Regular
4/1/2011,137,42,West,OR,Espresso,Caffe Mocha,Regular
4/1/2011,346,138,West,OR,Espresso,Decaf Espresso,Decaf
4/1/2011,133,4,West,OR,Coffee,Amaretto,Regular
4/1/2011,127,12,West,OR,Coffee,Columbian,Regular
4/1/2011,114,42,West,OR,Coffee,Decaf Irish Cream,Decaf
4/1/2011,311,157,West,WA,Herbal Tea,Chamomile,Decaf
4/1/2011,92,45,West,WA,Herbal Tea,Lemon,Decaf
4/1/2011,142,67,West,WA,Tea,Darjeeling,Regular
4/1/2011,121,45,West,WA,Tea,Earl Grey,Regular
4/1/2011,160,0,West,WA,Tea,Green Tea,Regular
4/1/2011,110,47,West,WA,Espresso,Caffe Latte,Regular
4/1/2011,135,22,West,WA,Espresso,Caffe Mocha,Regular
4/1/2011,161,58,West,WA,Espresso,Decaf Espresso,Decaf
4/1/2011,180,80,West,WA,Coffee,Columbian,Regular
4/1/2011,242,25,West,WA,Coffee,Decaf Irish Cream,Decaf
5/1/2011,295,115,Central,CO,Herbal Tea,Chamomile,Decaf
5/1/2011,127,4,Central,CO,Herbal Tea,Lemon,Decaf
5/1/2011,122,36,Central,CO,Herbal Tea,Mint,Decaf
5/1/2011,117,17,Central,CO,Tea,Darjeeling,Regular
5/1/2011,121,37,Central,CO,Tea,Earl Grey,Regular
5/1/2011,98,41,Central,CO,Tea,Green Tea,Regular
5/1/2011,208,121,Central,CO,Espresso,Caffe Mocha,Regular
5/1/2011,159,61,Central,CO,Espresso,Decaf Espresso,Decaf
5/1/2011,254,153,Central,CO,Coffee,Amaretto,Regular
5/1/2011,188,94,Central,CO,Coffee,Columbian,Regular
5/1/2011,254,155,Central,CO,Coffee,Decaf Irish Cream,Decaf
5/1/2011,254,155,Central,IL,Herbal Tea,Chamomile,Decaf
5/1/2011,188,94,Central,IL,Herbal Tea,Lemon,Decaf
5/1/2011,254,155,Central,IL,Herbal Tea,Mint,Decaf
5/1/2011,208,121,Central,IL,Tea,Darjeeling,Regular
5/1/2011,159,61,Central,IL,Tea,Earl Grey,Regular
5/1/2011,607,317,Central,IL,Espresso,Caffe Mocha,Regular
5/1/2011,516,228,Central,IL,Espresso,Decaf Espresso,Decaf
5/1/2011,461,222,Central,IL,Coffee,Columbian,Regular
5/1/2011,309,168,Central,IL,Coffee,Decaf Irish Cream,Decaf
5/1/2011,607,319,Central,IA,Herbal Tea,Chamomile,Decaf
5/1/2011,309,168,Central,IA,Herbal Tea,Lemon,Decaf
5/1/2011,516,228,Central,IA,Tea,Darjeeling,Regular
5/1/2011,584,262,Central,IA,Tea,Earl Grey,Regular
5/1/2011,49,17,Central,IA,Espresso,Caffe Mocha,Regular
5/1/2011,43,43,Central,IA,Espresso,Decaf Espresso,Decaf
5/1/2011,49,17,Central,IA,Coffee,Amaretto,Regular
5/1/2011,67,10,Central,IA,Coffee,Columbian,Regular
5/1/2011,52,15,Central,IA,Coffee,Decaf Irish Cream,Decaf
5/1/2011,103,11,Central,MO,Herbal Tea,Chamomile,Decaf
5/1/2011,135,21,Central,MO,Herbal Tea,Lemon,Decaf
5/1/2011,91,19,Central,MO,Tea,Darjeeling,Regular
5/1/2011,75,6,Central,MO,Tea,Earl Grey,Regular
5/1/2011,80,3,Central,MO,Tea,Green Tea,Regular
5/1/2011,108,57,Central,MO,Espresso,Caffe Mocha,Regular
5/1/2011,96,50,Central,MO,Espresso,Decaf Espresso,Decaf
5/1/2011,171,46,Central,MO,Coffee,Columbian,Regular
5/1/2011,147,52,Central,MO,Coffee,Decaf Irish Cream,Decaf
5/1/2011,49,17,Central,OH,Herbal Tea,Chamomile,Decaf
5/1/2011,70,32,Central,OH,Herbal Tea,Lemon,Decaf
5/1/2011,233,109,Central,OH,Tea,Darjeeling,Regular
5/1/2011,271,139,Central,OH,Tea,Earl Grey,Regular
5/1/2011,295,116,Central,OH,Espresso,Caffe Mocha,Regular
5/1/2011,117,15,Central,OH,Espresso,Decaf Espresso,Decaf
5/1/2011,122,37,Central,OH,Coffee,Amaretto,Regular
5/1/2011,102,33,Central,OH,Coffee,Columbian,Regular
5/1/2011,127,3,Central,OH,Coffee,Decaf Irish Cream,Decaf
5/1/2011,129,62,Central,WI,Herbal Tea,Chamomile,Decaf
5/1/2011,129,70,Central,WI,Herbal Tea,Lemon,Decaf
5/1/2011,109,37,Central,WI,Tea,Darjeeling,Regular
5/1/2011,153,3,Central,WI,Tea,Earl Grey,Regular
5/1/2011,168,65,Central,WI,Espresso,Caffe Mocha,Regular
5/1/2011,109,48,Central,WI,Espresso,Decaf Espresso,Decaf
5/1/2011,129,23,Central,WI,Coffee,Amaretto,Regular
5/1/2011,219,23,Central,WI,Coffee,Columbian,Regular
5/1/2011,202,86,Central,WI,Coffee,Decaf Irish Cream,Decaf
5/1/2011,171,46,East,CT,Herbal Tea,Lemon,Decaf
5/1/2011,147,52,East,CT,Herbal Tea,Mint,Decaf
5/1/2011,108,58,East,CT,Tea,Darjeeling,Regular
5/1/2011,56,23,East,CT,Tea,Green Tea,Regular
5/1/2011,273,135,East,CT,Coffee,Columbian,Regular
5/1/2011,153,4,East,CT,Espresso,Caffe Mocha,Regular
5/1/2011,112,30,East,CT,Espresso,Decaf Espresso,Decaf
5/1/2011,109,48,East,FL,Herbal Tea,Chamomile,Decaf
5/1/2011,129,23,East,FL,Herbal Tea,Lemon,Decaf
5/1/2011,168,65,East,FL,Herbal Tea,Mint,Decaf
5/1/2011,88,44,East,FL,Tea,Darjeeling,Regular
5/1/2011,129,72,East,FL,Tea,Green Tea,Regular
5/1/2011,233,108,East,FL,Coffee,Columbian,Regular
5/1/2011,271,138,East,FL,Coffee,Decaf Irish Cream,Decaf
5/1/2011,219,23,East,FL,Espresso,Caffe Mocha,Regular
5/1/2011,202,86,East,FL,Espresso,Decaf Espresso,Decaf
5/1/2011,117,17,East,MA,Herbal Tea,Lemon,Decaf
5/1/2011,70,30,East,MA,Tea,Darjeeling,Regular
5/1/2011,49,17,East,MA,Tea,Green Tea,Regular
5/1/2011,546,599,East,MA,Coffee,Columbian,Regular
5/1/2011,113,22,East,MA,Espresso,Caffe Mocha,Regular
5/1/2011,295,116,East,MA,Espresso,Regular Espresso,Regular
5/1/2011,43,44,East,NH,Tea,Green Tea,Regular
5/1/2011,80,1,East,NH,Herbal Tea,Lemon,Decaf
5/1/2011,49,17,East,NH,Tea,Darjeeling,Regular
5/1/2011,124,48,East,NH,Coffee,Amaretto,Regular
5/1/2011,131,43,East,NH,Coffee,Columbian,Regular
5/1/2011,103,10,East,NH,Espresso,Caffe Mocha,Regular
5/1/2011,75,4,East,NH,Espresso,Regular Espresso,Regular
5/1/2011,208,123,East,NY,Tea,Green Tea,Regular
5/1/2011,645,348,East,NY,Herbal Tea,Lemon,Decaf
5/1/2011,196,181,East,NY,Herbal Tea,Mint,Decaf
5/1/2011,254,155,East,NY,Tea,Darjeeling,Regular
5/1/2011,254,153,East,NY,Tea,Earl Grey,Regular
5/1/2011,749,407,East,NY,Coffee,Columbian,Regular
5/1/2011,68,269,East,NY,Espresso,Caffe Mocha,Regular
5/1/2011,538,258,East,NY,Espresso,Regular Espresso,Regular
5/1/2011,110,48,South,LA,Herbal Tea,Chamomile,Decaf
5/1/2011,171,46,South,LA,Herbal Tea,Lemon,Decaf
5/1/2011,98,50,South,LA,Coffee,Columbian,Regular
5/1/2011,129,72,South,LA,Coffee,Decaf Irish Cream,Decaf
5/1/2011,153,4,South,LA,Espresso,Caffe Latte,Regular
5/1/2011,129,61,South,LA,Espresso,Caffe Mocha,Regular
5/1/2011,109,39,South,LA,Espresso,Decaf Espresso,Decaf
5/1/2011,49,17,South,NM,Herbal Tea,Chamomile,Decaf
5/1/2011,67,10,South,NM,Herbal Tea,Lemon,Decaf
5/1/2011,131,43,South,NM,Coffee,Columbian,Regular
5/1/2011,135,21,South,NM,Coffee,Decaf Irish Cream,Decaf
5/1/2011,75,6,South,NM,Espresso,Caffe Latte,Regular
5/1/2011,103,10,South,NM,Espresso,Caffe Mocha,Regular
5/1/2011,91,19,South,NM,Espresso,Decaf Espresso,Decaf
5/1/2011,129,23,South,OK,Herbal Tea,Chamomile,Decaf
5/1/2011,219,23,South,OK,Herbal Tea,Lemon,Decaf
5/1/2011,98,41,South,OK,Coffee,Columbian,Regular
5/1/2011,70,30,South,OK,Coffee,Decaf Irish Cream,Decaf
5/1/2011,271,139,South,OK,Espresso,Caffe Latte,Regular
5/1/2011,49,18,South,OK,Espresso,Caffe Mocha,Regular
5/1/2011,233,109,South,OK,Espresso,Decaf Espresso,Decaf
5/1/2011,122,37,South,TX,Herbal Tea,Chamomile,Decaf
5/1/2011,102,35,South,TX,Herbal Tea,Lemon,Decaf
5/1/2011,507,253,South,TX,Coffee,Columbian,Regular
5/1/2011,188,94,South,TX,Coffee,Decaf Irish Cream,Decaf
5/1/2011,159,61,South,TX,Espresso,Caffe Latte,Regular
5/1/2011,254,155,South,TX,Espresso,Caffe Mocha,Regular
5/1/2011,208,121,South,TX,Espresso,Decaf Espresso,Decaf
5/1/2011,124,47,West,UT,Herbal Tea,Chamomile,Decaf
5/1/2011,131,44,West,UT,Herbal Tea,Lemon,Decaf
5/1/2011,135,21,West,UT,Herbal Tea,Mint,Decaf
5/1/2011,103,11,West,UT,Tea,Darjeeling,Regular
5/1/2011,91,19,West,UT,Tea,Earl Grey,Regular
5/1/2011,75,4,West,UT,Tea,Green Tea,Regular
5/1/2011,96,50,West,UT,Espresso,Caffe Latte,Regular
5/1/2011,110,50,West,UT,Espresso,Caffe Mocha,Regular
5/1/2011,108,58,West,UT,Espresso,Decaf Espresso,Decaf
5/1/2011,147,52,West,UT,Coffee,Amaretto,Regular
5/1/2011,112,30,West,UT,Coffee,Columbian,Regular
5/1/2011,171,47,West,UT,Coffee,Decaf Irish Cream,Decaf
5/1/2011,254,153,West,CA,Herbal Tea,Chamomile,Decaf
5/1/2011,507,253,West,CA,Herbal Tea,Lemon,Decaf
5/1/2011,188,92,West,CA,Herbal Tea,Mint,Decaf
5/1/2011,254,153,West,CA,Tea,Darjeeling,Regular
5/1/2011,208,123,West,CA,Tea,Earl Grey,Regular
5/1/2011,159,59,West,CA,Tea,Green Tea,Regular
5/1/2011,516,228,West,CA,Espresso,Caffe Latte,Regular
5/1/2011,286,35,West,CA,Espresso,Caffe Mocha,Regular
5/1/2011,607,317,West,CA,Espresso,Decaf Espresso,Decaf
5/1/2011,105,116,West,CA,Coffee,Amaretto,Regular
5/1/2011,749,407,West,CA,Coffee,Columbian,Regular
5/1/2011,162,196,West,CA,Coffee,Decaf Irish Cream,Decaf
5/1/2011,286,35,West,NV,Herbal Tea,Chamomile,Decaf
5/1/2011,461,221,West,NV,Herbal Tea,Lemon,Decaf
5/1/2011,309,167,West,NV,Herbal Tea,Mint,Decaf
5/1/2011,607,319,West,NV,Tea,Darjeeling,Regular
5/1/2011,516,226,West,NV,Tea,Earl Grey,Regular
5/1/2011,18,524,West,NV,Tea,Green Tea,Regular
5/1/2011,43,43,West,NV,Espresso,Caffe Latte,Regular
5/1/2011,49,18,West,NV,Espresso,Caffe Mocha,Regular
5/1/2011,49,18,West,NV,Espresso,Decaf Espresso,Decaf
5/1/2011,80,1,West,NV,Coffee,Columbian,Regular
5/1/2011,67,8,West,NV,Coffee,Decaf Irish Cream,Decaf
5/1/2011,74,36,West,OR,Herbal Tea,Chamomile,Decaf
5/1/2011,98,41,West,OR,Herbal Tea,Lemon,Decaf
5/1/2011,49,17,West,OR,Tea,Darjeeling,Regular
5/1/2011,233,109,West,OR,Tea,Earl Grey,Regular
5/1/2011,271,139,West,OR,Tea,Green Tea,Regular
5/1/2011,117,15,West,OR,Espresso,Caffe Latte,Regular
5/1/2011,122,37,West,OR,Espresso,Caffe Mocha,Regular
5/1/2011,295,115,West,OR,Espresso,Decaf Espresso,Decaf
5/1/2011,127,3,West,OR,Coffee,Amaretto,Regular
5/1/2011,115,11,West,OR,Coffee,Columbian,Regular
5/1/2011,102,35,West,OR,Coffee,Decaf Irish Cream,Decaf
5/1/2011,273,135,West,WA,Herbal Tea,Chamomile,Decaf
5/1/2011,98,50,West,WA,Herbal Tea,Lemon,Decaf
5/1/2011,129,61,West,WA,Tea,Darjeeling,Regular
5/1/2011,109,37,West,WA,Tea,Earl Grey,Regular
5/1/2011,153,3,West,WA,Tea,Green Tea,Regular
5/1/2011,109,47,West,WA,Espresso,Caffe Latte,Regular
5/1/2011,129,22,West,WA,Espresso,Caffe Mocha,Regular
5/1/2011,168,65,West,WA,Espresso,Decaf Espresso,Decaf
